,0
882,0.05438623788168797
883,0.08971336287013225
884,0.34630123259440904
885,0.49931842882381006
886,0.5555855563847224
887,0.014166688783359548
888,0.0396020170566657
889,0.019003263325477117
890,0.022515766638845084
891,0.2488809763324941
892,1.628804746034298
893,0.04886939750595899
894,8.538881902478163
895,27.087306691288994
896,19.55391069609018
897,0.11508967459468486
898,1.2803498131546471
899,0.0026578197060040222
900,1.1395419425139968
901,0.034904325341134454
902,0.007863576324518357
903,0.015391277337865591
904,0.11898942098863759
905,0.7607470457209233
906,0.03916181129512054
907,0.152156618140222
908,0.6137242766426466
909,0.03233070738304838
910,0.335654656646956
911,0.07277847578903732
912,0.7343664148875002
913,0.5517829432684856
914,0.3216144651667971
915,5.826734525827146
916,0.021103898934917292
917,0.05060428743349402
918,1.050789490204257
919,0.24768959730857867
920,1.4619077591307155
921,0.23235121048787624
922,0.04097565815681388
923,0.13045538741522725
924,0.061797057229052814
925,0.1360320479327413
926,0.028333155015000756
927,0.058416699702150736
928,0.047465906405902314
929,0.5116643017840378
930,0.24674644948625632
931,0.07358101829159266
932,0.16630406134978515
933,0.15693768968152905
934,2.268107074981678
935,0.1970412307985224
936,0.2965605467495855
937,0.08494102596204593
938,0.9491511551809322
939,3.989441707347626
940,0.3116947464992103
941,14.645775588246895
942,0.7419789748679739
943,0.3137294311473783
944,0.10864947904352945
945,1.1156944882298996
946,1.4586785664308448
947,0.19652977971772262
948,0.33199086362513214
949,0.05658144794328574
950,0.25581716654679276
951,0.17990944614645288
952,0.05674060092005208
953,5.616256808089345
954,5.382279800034477
955,0.10860058420806955
956,1.1848176009332212
957,0.04747199036478521
958,0.02550043086196628
959,0.13768981590611729
960,1.001749448324647
961,3.7501696339110215
962,0.10239816102378536
963,0.1682953944855131
964,0.011761608843984245
965,0.03008728858433204
966,0.6955203576931397
967,1.173943701593449
968,0.2774709755567982
969,1.3638628424847845
970,0.01208562900110809
971,0.6058086896612845
972,0.008131287520755998
973,0.9661676950977964
974,0.09246607317605524
975,0.0035498571800421873
976,0.036606688952175774
977,1.134239789013116
978,6.972022391084369
979,2.1164021621779407
980,3.269743343461266
981,0.8988845355277725
982,14.558432851775223
983,0.4492262309954633
984,0.1403807781682271
985,0.019692779236254725
986,0.019381746234823898
987,0.012531459477555055
988,4.108257761687802
989,0.02079782176490166
990,1.6884777080396325
991,0.01131740108285288
992,0.025523042471605598
993,0.06145383056435918
994,0.05727841209679182
995,0.17680548956838024
996,0.0892723148477202
997,0.053887375847075106
998,0.09042163213554229
999,0.02706594847459173
1000,1.3565038022520768
1001,3.9364236223017426
1002,0.08273907026099717
1003,0.96784156992639
1004,0.03244278502424024
1005,0.012459508346475093
1006,1.065014227642941
1007,0.15809059030466951
1008,0.011736419192155529
1009,0.4418548276951635
1010,0.038543948181852736
1011,0.5945052253639783
1012,0.21770002336198305
1013,0.1622994483755321
1014,0.08594320455835316
1015,0.027689131090599808
1016,0.008887826599986152
1017,0.24636145892944633
1018,0.10242836949561474
1019,0.044842043233378266
1020,0.05816235744381865
1021,0.34783412891473126
1022,0.6141484729054737
1023,0.39849717781648636
1024,0.12705969814588927
1025,2.6569792306200704
1026,0.02035648587653208
1027,0.22020145713196884
1028,0.05946894531762166
1029,0.24853889295588763
1030,0.4181920391563485
1031,0.9953894648102292
1032,0.40540310996510814
1033,0.9661943033707878
1034,0.5056558936027195
1035,0.029536506998855638
1036,0.07195040411793185
1037,0.26102571142640385
1038,0.045487149600294915
1039,0.03474129424818265
1040,0.7363024839980971
1041,0.7775438989031761
1042,0.03939642751297031
1043,1.4560875046920798
1044,0.056109448553698614
1045,0.4616057956172777
1046,0.11900362086613295
1047,1.2456202048863123
1048,0.15133071616910723
1049,0.039212122325688215
1050,0.1793524772309521
1051,0.11370709001243591
1052,0.06496030794175005
1053,0.013249994888091378
1054,0.12879967852975327
1055,0.02577780801781091
1056,0.9468237011981594
1057,0.04215429265032486
1058,0.08971434693712224
1059,0.056025418757129956
1060,11.152356033711653
1061,0.09682950696230536
1062,0.034705735367261355
1063,2.069877456750481
1064,0.15710190272612262
1065,0.27874539871790927
1066,0.03447039404470475
1067,0.09299042334011062
1068,0.7291280609596215
1069,0.9457592684804088
1070,0.028387384152724605
1071,0.030855735713796052
1072,0.27056692925414927
1073,0.04283945141976707
1074,1.273093368537718
1075,0.16587524475350435
1076,1.8012995814476225
1077,0.04476772671016211
1078,0.19559099347691597
1079,7.833635094320151
1080,3.3957524147610374
1081,0.02790252101338713
1082,0.22512507922230873
1083,0.012926454456426189
1084,0.5787781146933251
1085,30.62012910067916
1086,0.2897117396756846
1087,0.025634360885511697
1088,1.6952528969943406
1089,0.008280780452500129
1090,0.12977841976693752
1091,0.0034842260508281386
1092,0.358069693452878
1093,0.04253322617612186
1094,0.2777629320339685
1095,0.01582852000503721
1096,0.9190517802558341
1097,0.2695387276678358
1098,1.3336125671892034
1099,0.2252923810703483
1100,0.4772167848202088
1101,0.25832340942070864
1102,0.8375627273611985
1103,0.0015258736670938947
1104,0.041458566706498515
1105,0.20089237932090848
1106,0.136987165800072
1107,0.2231680975862181
1108,0.0798323969649524
1109,0.6609439328437361
1110,0.0861172888625161
1111,0.036160565016003746
1112,0.18371461722214186
1113,0.2005216038284151
1114,1.389331551923465
1115,0.06456844856943277
1116,0.2991303603899758
1117,0.28442778508519156
1118,0.21965210234165203
1119,0.12741255486449998
1120,1.7844897818206755
1121,0.023396817597096737
1122,0.026160302178150883
1123,0.009933093496708408
1124,2.693971159908165
1125,0.02857010881516584
1126,0.18840594360222723
1127,0.061162033767001134
1128,0.021710648375946176
